120,25.080,1502088958,user_group-1,1.062995,,{'Time_Taken_For_Booking_Slydes': 1.0629839897155762}
121,25.219,1502088958,user_group-3,1.198523,,{'Time_Taken_For_Booking_Slydes': 1.1985080242156982}
122,25.230,1502088958,user_group-2,0.357259,,{'Time_Taken_For_Booking_Slydes': 0.3572201728820801}
123,25.436,1502088958,user_group-1,0.619279,,{'Time_Taken_For_Booking_Slydes': 0.6192448139190674}
124,25.676,1502088958,user_group-2,0.446252,,{'Time_Taken_For_Booking_Slydes': 0.44621896743774414}
125,25.714,1502088958,user_group-1,0.633852,,{'Time_Taken_For_Booking_Slydes': 0.6338160037994385}
126,25.789,1502088959,user_group-3,0.770789,,{'Time_Taken_For_Booking_Slydes': 0.7707488536834717}
127,25.841,1502088959,user_group-2,0.785479,,{'Time_Taken_For_Booking_Slydes': 0.7854440212249756}
128,25.937,1502088959,user_group-3,0.717662,,{'Time_Taken_For_Booking_Slydes': 0.7176258563995361}
129,26.559,1502088959,user_group-1,1.122375,,{'Time_Taken_For_Booking_Slydes': 1.1223418712615967}
130,26.655,1502088959,user_group-1,0.940294,,{'Time_Taken_For_Booking_Slydes': 0.9402439594268799}
131,26.657,1502088959,user_group-2,0.815275,,{'Time_Taken_For_Booking_Slydes': 0.8152198791503906}
132,26.682,1502088959,user_group-2,1.005315,,{'Time_Taken_For_Booking_Slydes': 1.005208969116211}
133,27.234,1502088960,user_group-3,1.445357,,{'Time_Taken_For_Booking_Slydes': 1.4453179836273193}
134,27.365,1502088960,user_group-3,1.428718,,{'Time_Taken_For_Booking_Slydes': 1.4286510944366455}
135,27.369,1502088960,user_group-1,0.810603,,{'Time_Taken_For_Booking_Slydes': 0.8105640411376953}
136,27.504,1502088960,user_group-1,0.849031,,{'Time_Taken_For_Booking_Slydes': 0.8489940166473389}
137,27.825,1502088961,user_group-2,1.168607,,{'Time_Taken_For_Booking_Slydes': 1.1685709953308105}
138,28.205,1502088961,user_group-1,0.835315,,{'Time_Taken_For_Booking_Slydes': 0.8352839946746826}
139,28.232,1502088961,user_group-3,0.997187,,{'Time_Taken_For_Booking_Slydes': 0.9971489906311035}
140,28.327,1502088961,user_group-2,1.644614,,{'Time_Taken_For_Booking_Slydes': 1.6445820331573486}
141,29.167,1502088962,user_group-3,1.801433,,{'Time_Taken_For_Booking_Slydes': 1.8013889789581299}
142,29.299,1502088962,user_group-1,1.794927,,{'Time_Taken_For_Booking_Slydes': 1.794888973236084}
143,29.461,1502088962,user_group-3,1.229101,,{'Time_Taken_For_Booking_Slydes': 1.2290599346160889}
144,29.556,1502088962,user_group-2,1.229142,,{'Time_Taken_For_Booking_Slydes': 1.2291109561920166}
145,29.663,1502088962,user_group-2,1.837315,,{'Time_Taken_For_Booking_Slydes': 1.837231159210205}
146,30.177,1502088963,user_group-3,0.715760,,{'Time_Taken_For_Booking_Slydes': 0.7157299518585205}
147,30.210,1502088963,user_group-1,2.004862,,{'Time_Taken_For_Booking_Slydes': 2.0048210620880127}
148,30.561,1502088963,user_group-1,1.262384,,{'Time_Taken_For_Booking_Slydes': 1.262333869934082}
149,30.814,1502088964,user_group-2,1.257460,,{'Time_Taken_For_Booking_Slydes': 1.257390022277832}
150,30.933,1502088964,user_group-2,1.270342,,{'Time_Taken_For_Booking_Slydes': 1.2702760696411133}
151,31.231,1502088964,user_group-3,2.063351,,{'Time_Taken_For_Booking_Slydes': 2.0632500648498535}
152,31.388,1502088964,user_group-1,0.826613,,{'Time_Taken_For_Booking_Slydes': 0.8265810012817383}
153,31.447,1502088964,user_group-3,1.269921,,{'Time_Taken_For_Booking_Slydes': 1.2698779106140137}
154,31.511,1502088964,user_group-1,1.301412,,{'Time_Taken_For_Booking_Slydes': 1.3013761043548584}
155,31.704,1502088964,user_group-2,0.890305,,{'Time_Taken_For_Booking_Slydes': 0.8902521133422852}
156,31.799,1502088965,user_group-2,0.865106,,{'Time_Taken_For_Booking_Slydes': 0.8650648593902588}
157,32.409,1502088965,user_group-3,0.962227,,{'Time_Taken_For_Booking_Slydes': 0.9621880054473877}
158,32.538,1502088965,user_group-3,1.306655,,{'Time_Taken_For_Booking_Slydes': 1.3065822124481201}
159,32.703,1502088965,user_group-1,1.314923,,{'Time_Taken_For_Booking_Slydes': 1.3148839473724365}
160,32.738,1502088966,user_group-2,0.939618,,{'Time_Taken_For_Booking_Slydes': 0.9395759105682373}
161,32.822,1502088966,user_group-1,1.310878,,{'Time_Taken_For_Booking_Slydes': 1.3108410835266113}
162,33.014,1502088966,user_group-2,1.309699,,{'Time_Taken_For_Booking_Slydes': 1.3096580505371094}
163,33.662,1502088966,user_group-3,1.124508,,{'Time_Taken_For_Booking_Slydes': 1.1244499683380127}
164,33.688,1502088966,user_group-1,0.984360,,{'Time_Taken_For_Booking_Slydes': 0.9843130111694336}
165,33.727,1502088967,user_group-2,0.988658,,{'Time_Taken_For_Booking_Slydes': 0.9886019229888916}
166,34.246,1502088967,user_group-3,1.836611,,{'Time_Taken_For_Booking_Slydes': 1.836575984954834}
167,34.257,1502088967,user_group-1,1.434361,,{'Time_Taken_For_Booking_Slydes': 1.4343218803405762}
168,34.541,1502088967,user_group-2,1.526611,,{'Time_Taken_For_Booking_Slydes': 1.5265700817108154}
169,34.729,1502088968,user_group-3,1.066374,,{'Time_Taken_For_Booking_Slydes': 1.0663120746612549}
170,34.777,1502088968,user_group-2,1.038880,,{'Time_Taken_For_Booking_Slydes': 1.0388250350952148}
171,35.244,1502088968,user_group-3,0.997653,,{'Time_Taken_For_Booking_Slydes': 0.9975428581237793}
172,35.273,1502088968,user_group-1,1.016341,,{'Time_Taken_For_Booking_Slydes': 1.016294002532959}
173,35.290,1502088968,user_group-1,1.601601,,{'Time_Taken_For_Booking_Slydes': 1.6015660762786865}
174,35.570,1502088968,user_group-2,1.029287,,{'Time_Taken_For_Booking_Slydes': 1.0292489528656006}
175,35.824,1502088969,user_group-2,1.046359,,{'Time_Taken_For_Booking_Slydes': 1.046325922012329}
176,36.405,1502088969,user_group-1,1.131345,,{'Time_Taken_For_Booking_Slydes': 1.1313068866729736}
177,36.523,1502088969,user_group-3,1.794116,,{'Time_Taken_For_Booking_Slydes': 1.79408597946167}
178,36.568,1502088969,user_group-2,0.998027,,{'Time_Taken_For_Booking_Slydes': 0.9978489875793457}
179,36.808,1502088970,user_group-2,0.984192,,{'Time_Taken_For_Booking_Slydes': 0.9841620922088623}
180,36.948,1502088970,user_group-1,1.657940,,{'Time_Taken_For_Booking_Slydes': 1.6578679084777832}
181,37.056,1502088970,user_group-3,1.811787,,{'Time_Taken_For_Booking_Slydes': 1.81174898147583}
182,37.343,1502088970,user_group-1,0.938333,,{'Time_Taken_For_Booking_Slydes': 0.9383020401000977}
183,37.449,1502088970,user_group-3,0.925899,,{'Time_Taken_For_Booking_Slydes': 0.9258627891540527}
184,38.241,1502088971,user_group-1,1.292896,,{'Time_Taken_For_Booking_Slydes': 1.2928640842437744}
185,38.415,1502088971,user_group-1,1.071006,,{'Time_Taken_For_Booking_Slydes': 1.0709748268127441}
186,38.509,1502088971,user_group-2,1.940206,,{'Time_Taken_For_Booking_Slydes': 1.9401700496673584}
187,38.731,1502088972,user_group-2,1.922454,,{'Time_Taken_For_Booking_Slydes': 1.922417163848877}
188,38.975,1502088972,user_group-3,1.919186,,{'Time_Taken_For_Booking_Slydes': 1.91914701461792}
